training_iteration,training_iteration_time
9873,33.356819
9874,33.395036999999995
9875,33.384009
9876,33.4477
9877,33.473499000000004
9878,33.428746
9879,33.494082999999996
9880,33.482442999999996
9881,33.446993
9882,33.457853
9883,33.519146
9884,33.508943
9885,33.488085
9886,33.403955
9887,33.499273
9888,33.516428999999995
9889,33.556619
9890,33.567778
9891,33.565815
9892,33.609161
9893,33.601104
9894,33.696799
9895,33.752483
9896,33.813325
9897,33.69652
9898,33.720257
9899,33.628932
9900,33.648875999999994
9901,33.630158
9902,33.631631999999996
9903,33.699557
9904,33.659578
9905,33.635844
9906,33.612671999999996
9907,33.619631999999996
9908,33.614477
9909,33.628786999999996
9910,33.586344
9911,33.615184
9912,33.571555999999994
9913,33.496998
9914,33.427045
9915,33.41012
9916,33.368661
9917,33.413737
9918,33.361706
9919,33.372838
9920,33.373160000000006
9921,33.345065000000005
9922,33.427099999999996
9923,33.371792
9924,33.460184999999996
9925,33.503042
9926,33.532650000000004
9927,33.486003
9928,33.534518
9929,33.507729
9930,33.488231
9931,33.47696
9932,33.390124
9933,33.419219
9934,33.374027999999996
9935,33.335802
9936,33.344201
9937,33.342502
9938,33.350155
9939,33.357158000000005
9940,33.35157100000001
9941,33.401438999999996
9942,33.476303
9943,33.545799
9944,33.555544999999995
9945,33.549039
9946,33.548688
9947,33.606775999999996
9948,33.611599000000005
9949,33.669444000000006
9950,33.715077
9951,33.653743999999996
9952,33.601371
9953,33.530454
9954,33.598324999999996
9955,33.681369
9956,33.670377
9957,33.641672
9958,33.651289
9959,33.619986
9960,33.622620000000005
9961,33.650966999999994
9962,33.693611
9963,33.66689
9964,33.532807
9965,33.478552
9966,33.554884
9967,33.557941
9968,33.567809000000004
9969,33.57557
9970,33.553464
9971,33.557824999999994
9972,33.550816
9973,33.646093
9974,33.687444000000006
9975,33.700286999999996
9976,33.640052000000004
9977,33.665493999999995
9978,33.660228000000004
9979,33.665884
9980,33.666666
9981,33.647714
9982,33.61996
9983,33.505272
9984,33.5598
9985,33.533019
9986,33.548375
9987,33.559402
9988,33.566823
9989,33.530172
9990,33.580819000000005
9991,33.627257
9992,33.630982
9993,33.701506
9994,33.633798999999996
9995,33.61957
9996,33.600091
9997,33.545205
9998,33.526536
9999,33.515919000000004
10000,33.504633999999996
10001,33.470301
10002,33.428566
10003,33.457550000000005
10004,33.517385000000004
10005,33.517874000000006
10006,33.532743
10007,33.515427
10008,33.512079
10009,33.605033999999996
10010,33.530966
10011,33.549489
10012,33.566053
10013,33.516713
10014,33.449003
10015,33.471345
10016,33.465342
10017,33.469097999999995
10018,33.422336
10019,33.39426
10020,33.62003
10021,33.660872000000005
10022,33.69365
10023,33.736381
10024,33.797997
10025,33.862833
10026,33.864385999999996
10027,33.943146
10028,33.940544
10029,33.858891
10030,33.688401
10031,33.635895
10032,33.663865
10033,33.623194000000005
10034,33.553371
10035,33.515985
10036,33.487464
10037,33.40587
10038,33.494848
10039,33.531923
10040,33.543934
10041,33.568667
10042,33.541548000000006
10043,33.553031000000004
10044,33.610938000000004
10045,33.587528
10046,33.572542999999996
10047,33.608753
10048,33.513289
10049,33.479659
10050,33.445978000000004
10051,33.388551
10052,33.452322
10053,33.430707999999996
10054,33.422818
10055,33.432349
10056,33.473798
10057,33.462343000000004
10058,33.470071000000004
10059,33.473597
10060,33.479597999999996
10061,33.564267
10062,33.541209
10063,33.559016
10064,33.545892
10065,33.513864999999996
10066,33.506671000000004
10067,33.540292
10068,33.602716
10069,33.621486
10070,33.623818
10071,33.555144
10072,33.500198
10073,33.571752000000004
10074,33.607932999999996
10075,33.660388
10076,33.728660000000005
10077,33.686866
10078,33.690596
10079,33.767347
10080,33.763357000000006
10081,33.787303
10082,33.805357
10083,33.68435
10084,33.702084
10085,33.643757
10086,33.625188
10087,33.687936
10088,33.671248
10089,33.631447
10090,33.644936
10091,33.61696499999999
10092,33.660903
10093,33.743904
10094,33.681286
10095,33.721775
10096,33.6923
10097,33.624362999999995
10098,33.648006
10099,33.632296000000004
10100,33.655148999999994
10101,33.708329
10102,33.660634
10103,33.637213
10104,33.685041
10105,33.657087
10106,33.639174
10107,33.695845
10108,33.662855
10109,33.664571
10110,33.700932
10111,33.642462
10112,33.616915999999996
10113,33.583362
10114,33.547000999999995
10115,33.570468
10116,33.573065
10117,33.519737
10118,33.509645
10119,33.493184
10120,33.411102
10121,33.480174
10122,33.553815
10123,33.576534
10124,33.608143
10125,33.616247
10126,33.623635
10127,33.631079
10128,33.716238
10129,33.789552
10130,33.820772
10131,33.820485999999995
10132,33.78521
10133,33.860845999999995
10134,33.808371
10135,33.770572
10136,33.746148999999996
10137,33.753456
10138,33.697517
10139,33.651716
10140,33.678127999999994
10141,33.633107
10142,33.578673
10143,33.503139000000004
10144,33.574356
10145,33.576877999999994
10146,33.669743000000004
10147,33.744823
10148,33.733464
10149,33.765447
10150,33.772313000000004
10151,33.827366999999995
10152,33.870802000000005
10153,33.860398
10154,33.808534
10155,33.802986
10156,33.755656
10157,33.694455999999995
10158,33.674305
10159,33.59281
10160,33.533218
10161,33.536435
10162,33.487047
10163,33.460902000000004
10164,33.542190999999995
10165,33.531025
10166,33.537156
10167,33.498557999999996
10168,33.468088
10169,33.555407
10170,33.555242
10171,33.463962
10172,33.510993
10173,33.518877999999994
10174,33.426403
10175,33.45911
10176,33.484432999999996
10177,33.517631
10178,33.535025000000005
10179,33.515093
10180,33.625214
10181,33.624538
10182,33.603294999999996
10183,33.674474000000004
10184,33.725243999999996
10185,33.798282
10186,33.764464
10187,33.780262
10188,33.820553
10189,33.805123
10190,33.790658
10191,33.825461000000004
10192,33.929837
10193,33.919446
10194,33.916256999999995
10195,33.849029
10196,33.852788000000004
10197,33.875243000000005
10198,33.919669
10199,33.869851000000004
10200,33.765566
10201,33.807682
10202,33.675973
10203,33.669650999999995
10204,33.652298
10205,33.617389
10206,33.571116
10207,33.510022
10208,33.482392999999995
10209,33.543603000000004
10210,33.642699
10211,33.667524
10212,33.71667
10213,33.746455000000005
10214,33.772875
10215,33.856591
10216,33.898762000000005
10217,33.921852
10218,33.930437
10219,33.864644
10220,33.758500999999995
10221,33.690138
10222,33.704271
10223,33.636362
10224,33.642658000000004
10225,33.547071
10226,33.54588
10227,33.584891999999996
10228,33.573778
10229,33.652091999999996
10230,33.686184000000004
10231,33.697286
10232,33.662206
10233,33.675608
10234,33.611572
10235,33.679887
10236,33.638453999999996
10237,33.629008999999996
10238,33.582509
10239,33.543458
10240,33.523348
10241,33.543073
10242,33.572624000000005
10243,33.558105000000005
10244,33.593093
10245,33.650793
10246,33.663949
10247,33.642466999999996
10248,33.644642
10249,33.672207
10250,33.691243
10251,33.672216
10252,33.772186000000005
10253,33.778068
10254,33.773273
10255,33.682393
10256,33.719179
10257,33.740607000000004
10258,33.818752
10259,33.839013
10260,33.823476
10261,33.837188999999995
10262,33.781157
10263,33.824229
10264,33.799575
10265,33.861957000000004
10266,33.869491000000004
10267,33.852083
10268,33.766349000000005
10269,33.725072999999995
10270,33.758049
10271,33.718007
10272,33.690817
10273,33.647185
10274,33.656031000000006
10275,33.627088
10276,33.549959
10277,33.549408
10278,33.590042000000004
10279,33.639844
10280,33.656495
10281,33.6761
10282,33.68835
10283,33.657839
10284,33.65651999999999
10285,33.642056
10286,33.646291
10287,33.677492
10288,33.707819
10289,33.614389
10290,33.579921999999996
10291,33.554524
10292,33.47054
10293,33.537832
10294,33.584941
10295,33.561527000000005
10296,33.584585
10297,33.567443
10298,33.547616000000005
10299,33.616466
10300,33.702006000000004
10301,33.722469
10302,33.74775
10303,33.768623
10304,33.705762
10305,33.761652999999995
10306,33.761239
10307,33.717201
10308,33.709233999999995
10309,33.700058
10310,33.662456
10311,33.671781
10312,33.697762000000004
10313,33.650263
10314,33.692686
10315,33.666807999999996
10316,33.661784
10317,33.704886
10318,33.749936
10319,33.708047
10320,33.64874
10321,33.678548
10322,33.648974
10323,33.731201
10324,33.719534
10325,33.677518
10326,33.698975
10327,33.647884
10328,33.571307
10329,33.584289
10330,33.65157
10331,33.604718999999996
10332,33.660218
10333,33.559768
10334,33.533569
10335,33.599146
10336,33.598641
10337,33.627975
10338,33.671417
10339,33.750234
10340,33.703711000000006
10341,33.734403
10342,33.735318
10343,33.788064
10344,33.812898000000004
10345,33.844789
10346,33.859186
10347,33.837134
10348,33.844305
10349,33.718927
10350,33.690173
10351,33.724042999999995
10352,33.637082
10353,33.638434000000004
10354,33.680164
10355,33.648075
10356,33.615924
10357,33.633480000000006
10358,33.607945
10359,33.63432100000001
10360,33.63395
10361,33.604824
10362,33.692258
10363,33.759606
10364,33.72092
10365,33.699211000000005
10366,33.750498
10367,33.745636
10368,33.761998
10369,33.796817000000004
10370,33.823826000000004
10371,33.814913999999995
10372,33.777489
10373,33.64796
10374,33.656814
10375,33.696759
10376,33.675769
10377,33.692267
10378,33.647105
10379,33.603958
10380,33.5803
10381,33.648161
10382,33.642536
10383,33.672543
10384,33.626735999999994
10385,33.560035000000006
10386,33.585862999999996
10387,33.653455
10388,33.735329
10389,33.742703999999996
10390,33.76404
10391,33.666292999999996
10392,33.702769
10393,33.752033000000004
10394,33.796722
10395,33.835697
10396,33.832612999999995
10397,33.748924
10398,33.80531
10399,33.868595
10400,33.87258
10401,33.862197
10402,33.796858
10403,33.762721
10404,33.76596
10405,33.753818
10406,33.735491
10407,33.753449
10408,33.635243
10409,33.610831
10410,33.624982
10411,33.716481
10412,33.733573
10413,33.687061
10414,33.63406
10415,33.623579
10416,33.663830000000004
10417,33.667335
10418,33.681582999999996
10419,33.620701000000004
10420,33.593025000000004
10421,33.530811
10422,33.522947
10423,33.569688
10424,33.610882
10425,33.63298
10426,33.54686
10427,33.533699999999996
10428,33.510951999999996
10429,33.603432999999995
10430,33.607653
10431,33.607656999999996
10432,33.670079
10433,33.68531
10434,33.734682
10435,33.687509
10436,33.704088000000006
10437,33.670685
10438,33.642128
10439,33.559528
10440,33.532418
10441,33.50596
10442,33.494338000000006
10443,33.501854
10444,33.418955000000004
10445,33.384346
10446,33.441654
10447,33.487712
10448,33.485223
10449,33.502173
10450,33.500385
10451,33.499843
10452,33.458683
10453,33.479998
10454,33.535895
10455,33.572189
10456,33.557919999999996
10457,33.53439100000001
10458,33.567201999999995
10459,33.659715
10460,33.742289
10461,33.771595
10462,33.79699900000001
10463,33.782445
10464,33.775382
10465,33.755226
10466,33.772314
10467,33.785123
10468,33.81576999999999
10469,33.717646
10470,33.611039
10471,33.583171
10472,33.531456
10473,33.439002
10474,33.418868
10475,33.434675000000006
10476,33.42164
10477,33.410851
10478,33.426131
10479,33.424767
10480,33.456521
10481,33.525152999999996
10482,33.581241999999996
10483,33.681964
10484,33.693400000000004
10485,33.664203
10486,33.650472
10487,33.648970999999996
10488,33.573589999999996
10489,33.65243
10490,33.692525
10491,33.656119
10492,33.597451
10493,33.507501
10494,33.492278
10495,33.555603000000005
10496,33.592335
10497,33.588904
10498,33.613373
10499,33.606816
10500,33.581421999999996
10501,33.565533
10502,33.626581
10503,33.638863
10504,33.616862
10505,33.649848
10506,33.585292
10507,33.575103999999996
10508,33.601463
10509,33.583127999999995
10510,33.61621
10511,33.696416
10512,33.668199
10513,33.666475
10514,33.729989
10515,33.714579
10516,33.703985
10517,33.755691
10518,33.698527
10519,33.658408
10520,33.616411
10521,33.595507
10522,33.632549
10523,33.665062
10524,33.631806
10525,33.564707999999996
10526,33.570154
10527,33.531822999999996
10528,33.589478
10529,33.670421000000005
10530,33.727197999999994
10531,33.692446000000004
10532,33.694766
10533,33.65185700000001
10534,33.662835
10535,33.695519999999995
10536,33.678642999999994
10537,33.691083
10538,33.665489
10539,33.642759
10540,33.617784
10541,33.629255
10542,33.632731
10543,33.648262
10544,33.691945
10545,33.712607000000006
10546,33.684059999999995
10547,33.754468
10548,33.765249000000004
10549,33.677474000000004
10550,33.640141
10551,33.600993
10552,33.620485
10553,33.638351
10554,33.583349000000005
10555,33.551384
10556,33.604512
10557,33.524941
10558,33.554441
10559,33.643784
10560,33.607163
10561,33.588068
10562,33.531737
10563,33.490213000000004
10564,33.435576999999995
10565,33.482395
10566,33.462459
10567,33.476415
10568,33.432249000000006
10569,33.392801
10570,33.500748
10571,33.590415
10572,33.562141000000004
10573,33.615786
10574,33.696946000000004
10575,33.647876
10576,33.661027000000004
10577,33.655866
10578,33.642177000000004
10579,33.639505
10580,33.593382
10581,33.509822
10582,33.545472000000004
10583,33.529582000000005
10584,33.511837
10585,33.500339999999994
10586,33.448091999999995
10587,33.401478000000004
10588,33.43798
10589,33.386137000000005
10590,33.375052000000004
10591,33.429207000000005
10592,33.451959
10593,33.470555999999995
10594,33.457871
10595,33.553561
10596,33.645241999999996
10597,33.653371
10598,33.663273999999994
10599,33.723256
10600,33.714449
10601,33.718089
10602,33.730724
10603,33.749506000000004
10604,33.755093
10605,33.699701999999995
10606,33.728348
10607,33.733940000000004
10608,33.749777
10609,33.779186
10610,33.777477
10611,33.755703000000004
10612,33.751201
10613,33.770123
10614,33.725767999999995
10615,33.71507
10616,33.712742
10617,33.760366999999995
10618,33.695496
10619,33.733754
10620,33.782831
10621,33.816013
10622,33.762661
10623,33.681554
10624,33.737818
10625,33.712216999999995
10626,33.646373
10627,33.578812
10628,33.612361
10629,33.564246
10630,33.499970000000005
10631,33.445911
10632,33.457813
10633,33.483624000000006
10634,33.501760000000004
10635,33.521906
10636,33.555535000000006
10637,33.639722
10638,33.619499000000005
10639,33.561854
10640,33.573398999999995
10641,33.576412
10642,33.624919999999996
10643,33.623951999999996
10644,33.609445
10645,33.62571
10646,33.607254999999995
10647,33.564035000000004
10648,33.523512000000004
10649,33.590877
10650,33.619756
10651,33.619346
10652,33.572015
10653,33.545589
10654,33.594184
10655,33.591512
10656,33.62232
10657,33.636559999999996
10658,33.732525
10659,33.775211999999996
10660,33.748196
10661,33.751875999999996
10662,33.772407
10663,33.753807
10664,33.708647
10665,33.768328000000004
10666,33.719713000000006
10667,33.696409
10669,33.644353
10670,33.699717
10671,33.784684999999996
10672,33.750821
10673,33.850713000000006
10674,33.862941
10675,33.84962
10676,33.901756
10677,33.980089
10678,33.983227
10679,33.914933
10680,33.972644
10681,33.914663
10682,33.942832
10683,33.95297
10684,33.97999900000001
10685,33.878566
10686,33.828972
10687,33.722481
10688,33.660265
10689,33.702141000000005
10690,33.616118
10691,33.613904999999995
10692,33.620695
10693,33.610262999999996
10694,33.602752
10695,33.6787
10696,33.692764000000004
10697,33.684796
10698,33.695598
10699,33.665985
10700,33.637952
10701,33.660671
10702,33.702093
10703,33.69825
10704,33.651029
10705,33.631662
10706,33.654703
10707,33.712405
10708,33.774194
10709,33.790150999999994
10710,33.830338000000005
10711,33.81924
10712,33.762755
10713,33.717765
10714,33.746637
10715,33.750125
10716,33.697738
10717,33.693046
10718,33.674373
10719,33.661462
10720,33.605894
10721,33.573815
10722,33.581478000000004
10723,33.55139
10724,33.563522
10725,33.649794
10726,33.696324
10727,33.642919
10728,33.570659
10729,33.564257
10730,33.632296000000004
10731,33.693374000000006
10732,33.678201
10733,33.710359
10734,33.693171
10735,33.629562
10736,33.695417
10737,33.760462
10738,33.756003
10739,33.77418
10740,33.7309
10741,33.756243999999995
10742,33.760588000000006
10743,33.784
10744,33.699279000000004
10745,33.649415
10746,33.602646
10747,33.569725
10748,33.654959000000005
10749,33.653953
10750,33.686541
10751,33.611504000000004
10752,33.646953
10753,33.582789
10754,33.637381
10755,33.707819
10756,33.710938999999996
10757,33.718636
10758,33.675158
10759,33.694434
10760,33.766012
10761,33.798474999999996
10762,33.807860999999995
10763,33.821526
10764,33.849377
10765,33.79415
10766,33.744709
10767,33.777266000000004
10768,33.748993
10769,33.719597
10770,33.623142
10771,33.620326999999996
10772,33.630542999999996
10773,33.652083
10774,33.632881999999995
10775,33.614616000000005
10776,33.685595
10777,33.682457
10778,33.763047
10779,33.790673999999996
10780,33.831798
10781,33.84171499999999
10782,33.785404
10783,33.814277000000004
10784,33.861768
10785,33.857193
10786,33.836338000000005
10787,33.838834999999996
10788,33.810961999999996
10789,33.820522
10790,33.840523999999995
10791,33.823074
10792,33.84011
10793,33.798176
10794,33.715546
10795,33.735882
10796,33.750913999999995
10797,33.801714999999994
10798,33.8285
10799,33.845362
10800,33.792120000000004
10801,33.799949
10802,33.811908
10803,33.842052
10804,33.84636
10805,33.859353999999996
10806,33.788701
10807,33.752519
10808,34.00504
10809,34.029445
10810,34.045353000000006
10811,34.215396
10812,34.249098
10813,34.538107000000004
10814,34.625572
10815,34.575668
10816,34.600826
10817,34.596112
10818,34.423917
10819,34.339098
10820,34.311089
10821,34.120691
10822,34.130345999999996
10823,33.822932
10824,34.021561999999996
10825,34.10625099999999
10826,34.132822999999995
10827,34.109171
10828,34.032994
10829,34.041188000000005
10830,34.125609
10831,34.160858
10832,34.138541
10833,34.180499000000005
10834,33.938035000000006
10835,33.919722
10836,33.90357
10837,33.856566
10838,33.78611
10839,33.756155
10840,33.667627
10841,33.583424
10842,33.612226
10843,33.559209
10844,33.511666
10845,33.501057
10846,33.472335
10847,33.481970999999994
10848,33.573550000000004
10849,33.64806900000001
10850,34.340098
10851,35.002807000000004
10852,35.00643
10853,35.023326999999995
10854,35.069669000000005
10855,35.052
10856,35.082716
10857,35.101822
10858,35.04139
10859,35.010954
10860,34.404521
10861,33.763572999999994
10862,34.005165999999996
10863,34.027165999999994
10864,34.045119
10865,34.096511
10866,34.115458
10867,34.159843
10868,34.231491
10869,34.255985
10870,34.184375
10871,34.309892999999995
10872,33.995565
10873,33.955428
10874,33.923993
10875,33.893085
10876,33.870288
10877,33.827605000000005
10878,33.824121
10879,33.790999000000006
10880,33.787915999999996
10881,33.719099
10882,33.71533
10883,33.7218
10884,33.865627
10885,33.908884
10886,34.046799
10887,34.388127
10888,34.692019
10889,35.171208
10890,35.569345
10891,36.043989
10892,36.62629
10893,37.211776
10894,37.672813000000005
10895,38.166877
10896,38.57432
10897,38.828056
10898,39.034708
10899,39.19963
10900,39.407593999999996
10901,39.499728000000005
10902,39.50803
10903,39.519735999999995
10904,39.545838
10905,39.651771000000004
10906,39.689797
10907,39.668628
10908,39.748552000000004
10909,39.750406000000005
10910,39.798648
10911,39.820127
10912,39.793065999999996
10913,39.796677
10914,39.725841
10915,39.660873
10916,39.695778
10917,39.798276
10918,39.697202
10919,39.676084
10920,39.631989000000004
10921,39.621682
10922,39.683906
10923,39.695061
10924,39.757348
10925,39.772477
10926,39.736404
10927,39.68896
10928,40.112966
10929,40.041256000000004
10930,40.000777
10931,39.98892
10932,40.008515
10933,40.007303
10934,39.934247000000006
10935,39.919912
10936,39.879074
10937,39.922716
10938,39.58983
10939,39.667188
10940,39.671116000000005
10941,39.663232
10942,39.705443
10943,39.692226000000005
10944,39.747057999999996
10945,39.755377
10946,39.799521999999996
10947,39.770741
10948,39.72717
10949,39.764451
10950,39.796529
10951,39.813189
10952,39.758306
10953,39.752756999999995
10954,39.75583
10955,39.741762
10956,39.827234
10957,39.816401
10958,39.829871
10959,39.811577
10960,39.792395
10961,39.837826
10962,39.797453000000004
10963,39.915415
10964,39.985944
10965,40.072479
10966,39.939915
10967,39.92965
10968,39.992239999999995
10969,39.92286
10970,39.963533000000005
10971,39.899747000000005
10972,39.899037
10973,39.862279
10974,39.837292999999995
10975,39.768055
10976,39.858598
10977,39.87567
10978,39.865702
10979,39.872214
10980,39.859471
10981,39.875334
10982,40.03932
10983,39.988468999999995
10984,39.939214
10985,39.915135
10986,39.813078999999995
10987,39.861046
10988,39.853333
10989,39.833935
10990,39.746557
10991,39.681142
10992,39.534249
10993,39.448527999999996
10994,39.349049
10995,39.311208
10996,39.293112
10997,39.229326
10998,39.127094
10999,39.142291
11000,39.212372
11001,39.277378
11002,39.272449
11003,39.436294000000004
11004,39.540913
11005,39.597473
11006,39.668908
11007,39.75961
11008,39.755168
11009,39.735064
11010,39.700319
11011,39.680638
11012,39.67906
11013,39.577616
11014,39.625585
11015,39.615911999999994
11016,39.6356
11017,39.53908800000001
11018,39.584574
11019,39.647315
11020,39.687265
11021,39.758258999999995
11022,39.789004
11023,39.800108
11024,39.73855399999999
11025,39.775363
11026,39.788108
11027,39.753841
11028,39.780171
11029,39.757383000000004
11030,39.755785
11031,39.68692
11032,39.678627
11033,39.737863
11034,39.703152
11035,39.651303
11036,39.61513
11037,39.689733
11038,39.635096
11039,39.713495
11040,39.700617
11041,39.794038
11042,39.753941
11043,39.714104
11044,39.77161
11045,39.899795
11046,39.917671
11047,39.906922
11048,39.946839
11049,39.890593
11050,39.891987
11051,39.808482000000005
11052,39.848510000000005
11053,39.852453000000004
11054,39.82947
11055,39.733487999999994
11056,39.703754999999994
11057,39.614144
11058,39.57288
11059,39.568504999999995
11060,39.588964
11061,39.613385
11062,39.607459999999996
11063,39.601803
11064,39.605633000000005
11065,39.644025
11066,39.676061999999995
11067,39.757058
11068,39.827716
11069,39.830349999999996
11070,39.748578
11071,39.675364
11072,39.683086
11073,39.696303
11074,39.711516
11075,39.701643
11076,39.644292
11077,39.579881
11078,39.52203
11079,39.515052000000004
11080,39.598268
11081,39.715696
11082,39.700573
11083,39.691302
11084,39.765871
11085,39.741698
11086,39.751146
11087,39.820695
11088,39.824901
11089,39.882652
11090,39.88789
11091,39.837925999999996
11092,39.808392
11093,39.889434
11094,39.765347
11095,39.790299
11096,39.816889
11097,39.815878
11098,39.812191
11099,39.815482
11100,39.827819000000005
11101,39.793147
11102,39.798916
11103,39.751208
11104,39.742250999999996
11105,39.702039
11106,39.717154
11107,39.662865
11108,39.737641
11109,39.75296
11110,39.766427
11111,39.879075
11112,39.928533
11113,39.942918
11114,39.967565
11115,39.981936999999995
11116,39.968995
11117,39.997385
11118,40.051007
11119,39.968265
11120,39.904401
11121,39.82535
11122,39.820539
11123,39.849052
11124,39.883018
11125,39.829699
11126,39.80248
11127,39.793026
11128,39.722378
11129,39.743185
11130,39.775641
11131,39.78353
11132,39.908345999999995
11133,39.79
11134,39.825296
11135,39.898914
11136,40.010067
11137,40.081207
11138,40.049887999999996
11139,40.019691
11140,40.060811
11141,40.09043
11142,40.061746
11143,40.086321000000005
11144,40.097767
11145,40.131007
11146,40.099894
11147,40.116722
11148,40.163720999999995
11149,40.170515
11150,40.224603
11151,40.200125
11152,40.185392
11153,40.184087
11154,40.168951
11155,40.148269
11156,40.187678999999996
11157,40.259722000000004
11158,40.250329
11159,40.270547
11160,40.257503
11161,40.340402000000005
11162,40.249152
11163,40.259839
11164,40.282824999999995
11165,40.219038
11166,40.214203999999995
11167,40.109437
11168,40.074659
11169,40.090633000000004
11170,39.99732100000001
11171,39.972203
11172,40.00158999999999
11173,39.978961000000005
11174,39.971622
11175,40.05749
11176,40.035819000000004
11177,40.000727
11178,40.039578999999996
11179,40.071676
11180,40.128957
11181,40.141658
11182,40.137612999999995
11183,40.171411
11184,40.102858999999995
11185,40.085412
11186,40.062373
11187,40.070276
11188,40.029589
11189,39.967964
11190,40.028714
11191,39.951449999999994
11192,39.914941
11193,39.882776
11194,39.879418
11195,39.878797
11196,39.868418
11197,39.869972000000004
11198,39.849677
11199,39.883553
11200,39.866959
11201,39.829012000000006
11202,39.835508000000004
11203,39.802956
11204,39.887269
11205,39.850007
11206,39.845524
11207,39.833315
11208,39.842741000000004
11209,39.799510000000005
11210,39.683576
11211,39.686927000000004
11212,39.669775
11213,39.726191
11214,39.743576999999995
11215,39.709041
11216,39.725687
11217,39.782757
11218,39.783303999999994
11219,39.797093999999994
11220,39.841386
11221,39.841061
11222,39.833326
11223,39.843777
11224,39.772775
11225,39.854078
11226,39.850439
11227,39.835652
11228,39.864475
11229,39.905506
11230,39.872299
11231,39.932787
11232,40.011081
11233,40.095146
11234,40.166564
11235,40.127923
11236,40.135797
11237,40.065914
11238,40.050610999999996
11239,39.994329
11240,40.016288
11241,40.028663
11242,40.027127
11243,40.035504
11244,40.033480000000004
11245,40.061936
11246,40.085221
11247,40.140819
11248,40.15542
11249,40.228134
11250,40.252364
11251,40.210910000000005
11252,40.212201
11253,40.184962
11254,40.149550000000005
11255,40.118203
11256,40.139153
11257,40.201207000000004
11258,40.222223
11259,40.206311
11260,40.174799
11261,40.209932
11262,40.211152999999996
11263,40.189426
11264,40.216589
11265,40.219179
11266,40.169715
11267,40.174220999999996
11268,40.142858999999994
11269,40.083577
11270,40.068978
11271,40.077369
11272,40.143583
11273,40.117574999999995
11274,40.087794
11275,40.152891000000004
11276,40.205253
11277,40.180386
11278,40.212141
11279,40.282931
11280,40.377807999999995
11281,40.330107000000005
11282,40.258588
11283,40.216437
11284,40.116527999999995
11285,40.069834
11286,39.994009
11287,40.015018
11288,39.972224000000004
11289,39.930054
11290,39.874694000000005
11291,39.877527
11292,39.837788999999994
11293,39.80842
11294,39.868097999999996
11295,40.232919
11296,40.516184
11297,40.445786
11298,40.387853
11299,40.363008
11300,40.318064
11301,40.272422
11302,40.333585
11303,40.375
11304,40.359446000000005
11305,39.998836000000004
11306,39.745457
11307,39.693792
11308,39.781959
11309,39.778991000000005
11310,39.828007
11311,39.889756999999996
11312,39.838549
11313,39.874402
11314,39.929391
11315,39.882778
11316,40.148946
11317,40.534425000000006
11318,40.597634
11319,40.633411
11320,40.639362
11321,40.629866
11322,40.663243
11323,40.585308
11324,40.555702
11325,40.603935
11326,40.341218
11327,39.966738
11328,39.866954
11329,39.894014000000006
11330,39.901374000000004
11331,39.919052
11332,39.829894
11333,39.912001
11334,39.918476999999996
11335,39.892316
11336,39.908139000000006
11337,39.943087
11338,39.939261
11339,39.880385000000004
11340,39.929561
11341,39.936256
11342,40.026095
11343,40.017292000000005
11344,40.084548000000005
11345,40.139565000000005
11346,40.105674
11347,40.120802000000005
11348,40.149299
11349,40.219282
11350,40.157945
11351,40.14524900000001
11352,40.092985999999996
11353,40.053419000000005
11354,40.047047
11355,39.995029
11356,40.051057
11357,40.046006999999996
11358,40.049514
11359,40.015457000000005
11360,39.975309
11361,39.936659
11362,39.923902000000005
11363,39.986072
11364,39.954283000000004
11365,39.975645
11366,39.926626
11367,39.969607
11368,40.03318
11369,40.586735
11370,41.304726
11371,41.316462
11372,41.324169000000005
11373,41.332727
11374,41.312411
11375,41.252309000000004
11376,41.284580999999996
11377,41.294050999999996
11378,41.574348
11379,41.059788
11380,40.364788999999995
11381,40.370031000000004
11382,40.469364999999996
11383,40.470971
11384,40.533135
11385,40.561821
11386,40.519627
11387,40.495619
11388,40.180822
11389,40.170379999999994
11390,40.17318
11391,40.210926
11392,40.215753
11393,40.236338
11394,40.225114999999995
11395,40.328078999999995
11396,40.735081
11397,40.766815
11398,40.804403
11399,41.234385
11400,41.279411
11401,41.219883
11402,41.161225
11403,41.10872
11404,40.978601000000005
11405,40.912672
11406,40.472055999999995
11407,40.472938
11408,40.387150999999996
11409,39.944468
11410,39.891567
11411,40.077529000000006
11412,40.599692000000005
11413,40.698412
11414,42.172285
11415,43.508686999999995
11416,44.338389
11417,44.288491
11418,44.332370000000004
11419,44.331932
11420,44.362383
11421,44.235414
11422,43.659994
11423,43.542671
11424,42.133343
11425,40.765391
11426,39.97693
11427,39.94941
11428,39.895175
11429,39.873732000000004
11430,39.872601
11431,39.880966
11432,39.920113
11433,39.880786
11434,39.88234
11435,39.947126
11436,39.977828
11437,39.9658
11438,39.998606
11439,40.031923
11440,40.029129999999995
11441,40.012782
11442,40.012089
11443,40.146078
11444,40.153607
11445,40.143572999999996
11446,40.215773
11447,40.293302000000004
11448,40.25455
11449,40.249595
11450,40.264563
11451,40.296217
11452,41.009062
11453,42.758072
11454,44.703182999999996
11455,46.33877
11456,48.279134
11457,49.865601000000005
11458,51.928757
11459,53.622527000000005
11460,55.759834000000005
11461,57.453065
11462,58.892263
11463,58.680908
11464,58.686921000000005
