training_iteration,proportion_missed
7434,0.39110256410256417
7435,0.3864871794871794
7436,0.38879487179487177
7437,0.38879487179487177
7438,0.38879487179487177
7439,0.3898717948717949
7440,0.3791025641025642
7441,0.3821794871794873
7442,0.37987179487179495
7443,0.3852564102564104
7444,0.3852564102564104
7445,0.3944871794871795
7446,0.3975641025641027
7447,0.3929487179487181
7448,0.389871794871795
7449,0.3939102564102565
7450,0.3831410256410257
7451,0.3846794871794873
7452,0.3808333333333334
7453,0.3808333333333334
7454,0.379294871794872
7455,0.3846794871794873
7456,0.38544871794871804
7457,0.38544871794871804
7458,0.38544871794871804
7459,0.3831410256410257
7460,0.37775641025641027
7461,0.37775641025641027
7462,0.37852564102564107
7463,0.37929487179487187
7464,0.39621794871794874
7465,0.40083333333333343
7466,0.3916025641025642
7467,0.3916025641025642
7468,0.4000641025641027
7469,0.40237179487179486
7470,0.40237179487179486
7471,0.405448717948718
7472,0.40237179487179486
7473,0.4000641025641026
7474,0.3977564102564103
7475,0.3977564102564103
7476,0.3946794871794872
7477,0.4016025641025642
7478,0.4031410256410256
7479,0.4154487179487179
7480,0.40621794871794875
7481,0.40852564102564093
7482,0.4131410256410256
7483,0.4116025641025641
7484,0.4177564102564103
7485,0.40929487179487184
7486,0.4185256410256411
7487,0.4185256410256411
7488,0.4116025641025642
7489,0.4116025641025642
7490,0.40621794871794875
7491,0.4177564102564103
7492,0.4177564102564103
7493,0.40544871794871795
7494,0.4157692307692308
7495,0.4265384615384616
7496,0.4265384615384616
7497,0.42346153846153856
7498,0.42423076923076924
7499,0.42423076923076924
7500,0.4296153846153846
7501,0.4442307692307692
7502,0.4365384615384616
7503,0.4365384615384616
7504,0.4396153846153846
7505,0.4303846153846155
7506,0.42961538461538473
7507,0.42961538461538473
7508,0.43576923076923085
7509,0.4365384615384616
7510,0.4319230769230769
7511,0.43346153846153845
7512,0.43423076923076925
7513,0.43423076923076925
7514,0.445
7515,0.44115384615384623
7516,0.445
7517,0.445
7518,0.4473076923076924
7519,0.4496153846153847
7520,0.4473076923076924
7521,0.45160256410256416
7522,0.43314102564102563
7523,0.4377564102564102
7524,0.43852564102564096
7525,0.44467948717948713
7526,0.4477564102564102
7527,0.4392948717948718
7528,0.4431410256410257
7529,0.44391025641025644
7530,0.4469871794871796
7531,0.4362179487179488
7532,0.43852564102564107
7533,0.4392948717948718
7534,0.4369871794871796
7535,0.438525641025641
7536,0.42698717948717957
7537,0.43083333333333335
7538,0.4216025641025641
7539,0.4216025641025641
7540,0.4216025641025641
7541,0.42929487179487175
7542,0.42929487179487175
7543,0.43314102564102563
7544,0.4277564102564103
7545,0.4246794871794873
7546,0.4246794871794873
7547,0.4239102564102565
7548,0.4231410256410257
7549,0.4185256410256411
7550,0.4100641025641027
7551,0.4100641025641027
7552,0.41775641025641036
7553,0.41775641025641036
7554,0.41314102564102567
7555,0.3904487179487181
7556,0.3866025641025642
7557,0.3958333333333334
7558,0.39737179487179497
7559,0.39737179487179497
7560,0.38967948717948725
7561,0.370448717948718
7562,0.370448717948718
7563,0.3681410256410257
7564,0.3681410256410257
7565,0.3742948717948718
7566,0.3742948717948719
7567,0.36240675990676
7568,0.36240675990676
7569,0.3616375291375293
7570,0.3616375291375292
7571,0.3600990675990676
7572,0.36625291375291374
7573,0.3647144522144522
7574,0.34779137529137544
7575,0.34548368298368304
7576,0.34548368298368304
7577,0.33779137529137526
7578,0.3431759906759907
7579,0.3447144522144523
7580,0.348560606060606
7581,0.3527272727272728
7582,0.3527272727272727
7583,0.35272727272727267
7584,0.3519580419580419
7585,0.3665734265734265
7586,0.3665734265734265
7587,0.3665734265734265
7588,0.3665734265734265
7589,0.35888111888111895
7590,0.34965034965034975
7591,0.3373426573426574
7592,0.3434965034965035
7593,0.3427272727272728
7594,0.3411888111888112
7595,0.341958041958042
7596,0.3496503496503497
7597,0.3511888111888112
7598,0.3404195804195804
7599,0.3404195804195804
7600,0.3358041958041958
7601,0.33349650349650345
7602,0.3311888111888112
7603,0.3404195804195805
7604,0.3388811188811189
7605,0.3381118881118881
7606,0.3419580419580419
7607,0.34426573426573426
7608,0.34426573426573426
7609,0.3442657342657342
7610,0.34041958041958054
7611,0.34041958041958054
7612,0.33580419580419585
7613,0.33657342657342665
7614,0.33734265734265745
7615,0.33734265734265745
7616,0.3296503496503497
7617,0.3296503496503497
7618,0.3296503496503497
7619,0.32272727272727275
7620,0.33195804195804185
7621,0.33580419580419574
7622,0.34195804195804186
7623,0.34580419580419586
7624,0.34580419580419586
7625,0.34580419580419586
7626,0.3404195804195805
7627,0.3399999999999999
7628,0.33846153846153854
7629,0.3415384615384617
7630,0.33923076923076934
7631,0.3392307692307693
7632,0.33230769230769236
7633,0.3323076923076924
7634,0.3323076923076924
7635,0.3369230769230771
7636,0.3307692307692308
7637,0.3307692307692308
7638,0.3307692307692308
7639,0.3207692307692308
7640,0.3223076923076924
7641,0.32230769230769235
7642,0.3169230769230769
7643,0.3169230769230769
7644,0.3161538461538461
7645,0.3261538461538462
7646,0.30923076923076925
7647,0.30923076923076925
7648,0.3107692307692308
7649,0.3107692307692308
7650,0.30923076923076925
7651,0.3284615384615385
7652,0.3276923076923078
7653,0.3276923076923078
7654,0.3230769230769232
7655,0.31923076923076926
7656,0.3192307692307692
7657,0.30846153846153845
7658,0.3069230769230769
7659,0.31230769230769234
7660,0.3184615384615385
7661,0.3153846153846154
7662,0.3107692307692308
7663,0.31000000000000005
7664,0.3176923076923077
7665,0.3123076923076924
7666,0.3046153846153847
7667,0.31307692307692314
7669,0.3276923076923077
7670,0.33230769230769236
7671,0.33230769230769236
7672,0.33384615384615385
7673,0.32923076923076927
7674,0.33846153846153854
7675,0.33846153846153854
7676,0.3480128205128205
7677,0.34570512820512816
7678,0.36108974358974355
7679,0.35570512820512823
7680,0.35185897435897445
7681,0.35185897435897445
7682,0.34878205128205136
7683,0.34339743589743593
7684,0.3441666666666666
7685,0.3441666666666666
7686,0.33878205128205147
7687,0.3418589743589744
7688,0.3418589743589744
7689,0.34262820512820513
7690,0.34416666666666657
7691,0.34878205128205125
7692,0.3533974358974359
7693,0.35493589743589754
7694,0.3541666666666668
7695,0.35570512820512823
7696,0.35570512820512823
7697,0.35416666666666674
7698,0.3526282051282051
7699,0.35339743589743583
7700,0.3587820512820513
7701,0.35647435897435903
7702,0.3526282051282052
7703,0.353397435897436
7704,0.3626282051282052
7705,0.36032051282051286
7706,0.36032051282051286
7707,0.3603205128205129
7708,0.3572435897435898
7709,0.3572435897435898
7710,0.36108974358974366
7711,0.3672435897435897
7712,0.3718589743589743
7713,0.3618589743589744
7714,0.36570512820512824
7715,0.3672435897435897
7716,0.3672435897435897
7717,0.3672435897435898
7718,0.3680128205128205
7719,0.3687820512820513
7720,0.3587820512820513
7721,0.35262820512820525
7722,0.35262820512820525
7723,0.35724358974358983
7724,0.36108974358974366
7725,0.3626282051282052
7726,0.36416666666666664
7727,0.36416666666666664
7728,0.36570512820512824
7729,0.36108974358974366
7730,0.36108974358974355
7731,0.36955128205128207
7732,0.36955128205128207
7733,0.36955128205128207
7734,0.35416666666666674
7735,0.36185897435897446
7736,0.3541666666666668
7737,0.3626282051282052
7738,0.3633974358974359
7739,0.3600000000000001
7740,0.3615384615384617
7741,0.35615384615384627
7742,0.3607692307692308
7743,0.3607692307692308
7744,0.35846153846153855
7745,0.356923076923077
7746,0.356923076923077
7747,0.3600000000000001
7748,0.36846153846153856
7749,0.37230769230769234
7750,0.37230769230769234
7751,0.3707692307692308
7752,0.3769230769230769
7753,0.3707692307692308
7754,0.3707692307692308
7755,0.3707692307692308
7756,0.3707692307692308
7757,0.37230769230769234
7758,0.3676923076923078
7759,0.36858974358974367
7760,0.3632051282051283
7761,0.3632051282051283
7762,0.3562820512820513
7763,0.3624358974358975
7764,0.36705128205128207
7765,0.35858974358974366
7766,0.36089743589743584
7767,0.3562820512820513
7768,0.3655128205128205
7769,0.3670512820512821
7770,0.3624358974358976
7771,0.3608974358974359
7772,0.3532051282051282
7773,0.35551282051282057
7774,0.35551282051282057
7775,0.35551282051282057
7776,0.35320512820512834
7777,0.35243589743589754
7778,0.3555128205128205
7779,0.3555128205128205
7780,0.35397435897435897
7781,0.35397435897435897
7782,0.35397435897435897
7783,0.36243589743589744
7784,0.36935897435897436
7785,0.3724358974358974
7786,0.37243589743589745
7787,0.3601282051282051
7788,0.3601282051282051
7789,0.3593589743589744
7790,0.3593589743589744
7791,0.3641142191142192
7792,0.3664219114219115
7793,0.3541142191142192
7794,0.35180652680652685
7795,0.35642191142191143
7796,0.3484219114219115
7797,0.3484219114219115
7798,0.3484219114219115
7799,0.3368834498834499
7800,0.34149883449883456
7801,0.339960372960373
7802,0.34149883449883445
7803,0.35072960372960366
7804,0.35072960372960366
7805,0.3507296037296038
7806,0.3576526806526807
7807,0.35534498834498834
7808,0.3538065268065268
7809,0.3576526806526807
7810,0.3653449883449884
7811,0.3576526806526807
7812,0.3568834498834499
7813,0.3568834498834499
7814,0.3522680652680652
7815,0.353037296037296
7816,0.353037296037296
7817,0.36072960372960367
7818,0.36521678321678325
7819,0.3767552447552447
7820,0.3867552447552448
7821,0.3821398601398602
7822,0.3821398601398602
7823,0.38213986013986007
7824,0.3936783216783216
7825,0.3990629370629371
7826,0.39675524475524493
7827,0.3936783216783218
7828,0.3936783216783218
7829,0.392909090909091
7830,0.3921398601398602
7831,0.3921398601398602
7832,0.3921398601398602
7833,0.39060139860139864
7834,0.39213986013986024
7835,0.39213986013986024
7836,0.4052167832167832
7837,0.40598601398601397
7838,0.4036783216783217
7839,0.39906293706293716
7840,0.3982937062937064
7841,0.4067552447552448
7842,0.40752447552447557
7843,0.40752447552447557
7844,0.4082937062937063
7845,0.4082937062937063
7846,0.4075885780885781
7847,0.40066550116550126
7848,0.41605011655011664
7849,0.4259102564102564
7850,0.42744871794871797
7851,0.42206410256410265
7852,0.42514102564102574
7853,0.4251410256410258
7854,0.424371794871795
7855,0.42775641025641037
7856,0.4331410256410257
7857,0.4362179487179488
7858,0.43698717948717947
7859,0.43775641025641027
7860,0.43160256410256415
7861,0.43237179487179495
7862,0.43237179487179495
7863,0.4392948717948718
7864,0.43083333333333335
7865,0.4277564102564102
7866,0.4269871794871795
7867,0.4269871794871795
7868,0.428525641025641
7869,0.4339102564102564
7870,0.4316025641025641
7871,0.4331410256410257
7872,0.45006410256410256
7873,0.4408333333333334
7874,0.4416025641025642
7875,0.4408333333333335
7876,0.43160256410256426
7877,0.42698717948717957
7878,0.42698717948717957
7879,0.4185256410256411
7880,0.42083333333333345
7881,0.42160256410256414
7882,0.4246794871794872
7883,0.43083333333333335
7884,0.4323717948717949
7885,0.43391025641025643
7886,0.43391025641025643
7887,0.43391025641025643
7888,0.4346794871794873
7889,0.4308333333333334
7890,0.43160256410256415
7891,0.4308333333333334
7892,0.4308333333333334
7893,0.43544871794871803
7894,0.4392948717948718
7895,0.4392948717948718
7896,0.448525641025641
7897,0.44314102564102564
7898,0.43929487179487176
7899,0.44544871794871793
7900,0.4362179487179488
7901,0.44230769230769235
7902,0.44230769230769246
7903,0.4330769230769232
7904,0.43000000000000005
7905,0.43000000000000005
7906,0.42846153846153856
7907,0.4176923076923078
7908,0.4238461538461539
7909,0.4289743589743589
7910,0.428974358974359
7911,0.4297435897435897
7912,0.4266666666666667
7913,0.4282051282051283
7914,0.44051282051282054
7915,0.43512820512820516
7916,0.4282051282051282
7917,0.4212820512820513
7918,0.4251282051282051
7919,0.42743589743589744
7920,0.4135897435897436
7921,0.4135897435897436
7922,0.4105128205128205
7923,0.41051282051282056
7924,0.40666666666666673
7925,0.4120512820512821
7926,0.4112820512820515
7927,0.41051282051282056
7928,0.4135897435897437
7929,0.4082051282051282
7930,0.40897435897435896
7931,0.40897435897435896
7932,0.4082051282051282
7933,0.4082051282051282
7934,0.41724358974358977
7935,0.4080128205128205
7936,0.3980128205128206
7937,0.4118589743589744
7938,0.4333974358974359
7939,0.4333974358974359
7940,0.4287820512820513
7941,0.43108974358974356
7942,0.4287820512820513
7943,0.4295512820512821
7944,0.43108974358974367
7945,0.4272435897435898
7946,0.4203205128205129
7947,0.41570512820512834
7948,0.42108974358974366
7949,0.42108974358974366
7950,0.42416666666666664
7951,0.42416666666666664
7952,0.42493589743589744
7953,0.42416666666666664
7954,0.4295512820512821
7955,0.4295512820512821
7956,0.4287820512820513
7957,0.4287820512820513
7958,0.43416666666666665
7959,0.43416666666666665
7960,0.4218589743589744
7961,0.41647435897435897
7962,0.42032051282051286
7963,0.41724358974358977
7964,0.42416666666666664
7965,0.41493589743589754
7966,0.4195512820512821
7967,0.42108974358974366
7968,0.423397435897436
7969,0.423397435897436
7970,0.4303205128205129
7971,0.4341666666666667
7972,0.4280128205128206
7973,0.41955128205128217
7974,0.41288461538461546
7975,0.41301282051282057
7976,0.41301282051282057
7977,0.411474358974359
7978,0.411474358974359
7979,0.40301282051282056
7980,0.40916666666666673
7981,0.40916666666666673
7982,0.40916666666666673
7983,0.4076282051282052
7984,0.40685897435897445
7985,0.4168589743589744
7986,0.4145512820512821
7987,0.4230128205128206
7988,0.4237820512820514
7989,0.43301282051282053
7990,0.4330128205128206
7991,0.43378205128205133
7992,0.42147435897435914
7993,0.4199358974358976
7994,0.42685897435897435
7995,0.43224358974358973
7996,0.41705128205128206
7997,0.4262820512820513
7998,0.41166666666666674
7999,0.410897435897436
8000,0.4124358974358974
8001,0.40628205128205136
8002,0.40628205128205136
8003,0.3978205128205129
8004,0.3978205128205129
8005,0.40089743589743604
8006,0.39474358974358986
8007,0.40397435897435907
8008,0.40474358974358976
8009,0.40474358974358976
8010,0.410897435897436
8011,0.40012820512820524
8012,0.39474358974358986
8013,0.3932051282051283
8014,0.3832051282051283
8015,0.38474358974358985
8016,0.38628205128205145
8017,0.4016666666666667
8018,0.39397435897435906
8019,0.38782051282051283
8020,0.38782051282051283
8021,0.38782051282051283
8022,0.3916666666666667
8023,0.38705128205128203
8024,0.3916666666666668
8025,0.3847435897435898
8026,0.3847435897435898
8027,0.39320512820512815
8028,0.3832051282051283
8029,0.3832051282051283
8030,0.39166666666666666
8031,0.39166666666666666
8032,0.39307692307692305
8033,0.3861538461538463
8034,0.3792307692307692
8035,0.3738461538461539
8036,0.3792307692307693
8037,0.3792307692307693
8038,0.38000000000000006
8039,0.3707692307692308
8040,0.36923076923076925
8041,0.36923076923076925
8042,0.3515384615384617
8043,0.3369230769230771
8044,0.33846153846153854
8045,0.3446153846153846
8046,0.3446153846153846
8047,0.3446153846153846
8048,0.3515384615384616
8049,0.34538461538461546
8050,0.336923076923077
8051,0.336923076923077
8052,0.336923076923077
8053,0.33000000000000007
8054,0.3300000000000001
8055,0.3289102564102565
8056,0.3312179487179487
8057,0.33352564102564103
8058,0.33352564102564103
8059,0.32891025641025634
8060,0.326602564102564
8061,0.33660256410256406
8062,0.34121794871794875
8063,0.3373717948717949
8064,0.34044871794871795
8065,0.32967948717948714
8066,0.3273717948717949
8067,0.3273717948717949
8068,0.3312179487179487
8069,0.3358333333333334
8070,0.33583333333333343
8071,0.33583333333333343
8072,0.33198717948717954
8073,0.3389102564102565
8074,0.34044871794871795
8075,0.33429487179487183
8076,0.3250641025641026
8077,0.33044871794871794
8078,0.3396794871794872
8079,0.33275641025641034
8080,0.3304487179487181
8081,0.3304487179487181
8082,0.3304487179487181
8083,0.33044871794871805
8084,0.34429487179487184
8085,0.3412179487179487
8086,0.3419871794871795
8087,0.3450641025641026
8088,0.3381410256410257
8089,0.3381410256410256
8090,0.34121794871794875
8091,0.34121794871794875
8092,0.34121794871794875
8093,0.3581410256410257
8094,0.36429487179487174
8095,0.36429487179487174
8096,0.3589102564102565
8097,0.370448717948718
8098,0.36737179487179505
8099,0.36737179487179505
8100,0.36814102564102574
8101,0.3681410256410257
8102,0.3681410256410257
8103,0.36583333333333334
8104,0.36583333333333334
8105,0.37967948717948724
8106,0.37583333333333335
8107,0.37583333333333335
8108,0.37583333333333335
8109,0.38044871794871793
8110,0.38044871794871793
8111,0.38967948717948714
8112,0.3981410256410257
8113,0.40121794871794875
8114,0.3992307692307693
8115,0.39846153846153853
